machine_id,plant_location,temperature,vibration,pressure,humidity,runtime_hours,load_percentage,maintenance_history,failure_within_7days
M01478,Plant_D,82.93,0.391,40.47,56.63,166,74.26,1,0
M01479,Plant_B,81.46,0.753,16.81,50.54,643,66.19,0,0
M01480,Plant_D,73.86,0.453,35.83,66.73,1886,92.5,4,0
M01481,Plant_C,81.41,1.156,41.89,42.44,619,85.39,4,1
M01482,Plant_A,95.89,0.229,28.34,53.99,2646,93.46,2,0
M01483,Plant_B,86.95,0.4,28.31,63.27,1045,52.32,0,0
M01484,Plant_A,68.59,0.442,20.07,41.83,1554,86.04,0,0
M01485,Plant_C,78.88,0.614,47.72,61.16,2874,77.0,2,0
M01486,Plant_C,71.95,0.433,29.24,64.59,1158,91.25,2,0
M01487,Plant_C,76.12,0.691,36.93,59.82,2336,75.36,3,0
M01488,Plant_A,75.86,1.072,39.83,40.39,1212,77.01,3,1
M01489,Plant_A,75.22,0.912,47.1,45.4,1046,52.59,4,0
M01490,Plant_A,67.45,0.78,33.77,50.26,235,83.43,1,0
M01491,Plant_A,78.72,0.289,30.68,47.01,2693,63.66,4,0
M01492,Plant_C,74.39,0.894,36.38,68.88,892,50.98,5,0
M01493,Plant_C,50.71,0.366,45.27,59.55,1236,53.32,0,0
M01494,Plant_B,100.53,0.986,33.64,48.91,1462,97.86,1,1
M01495,Plant_B,90.89,0.45,27.36,67.89,654,67.3,3,0
M01496,Plant_A,76.24,0.617,22.67,62.22,1045,93.4,2,0
M01497,Plant_D,80.19,0.55,25.23,48.54,2672,97.98,2,0
M01498,Plant_D,68.28,1.059,41.92,51.37,2321,97.16,4,1
M01499,Plant_C,96.96,0.327,32.44,45.98,2784,94.09,0,0
M01500,Plant_C,98.97,0.766,30.14,69.13,2354,94.74,0,0
M01501,Plant_C,81.57,0.342,29.27,55.52,1466,64.45,2,0
M01502,Plant_B,90.24,0.905,35.68,66.88,1048,57.57,4,1
M01503,Plant_B,81.75,1.105,33.08,50.39,203,81.96,5,1
M01504,Plant_C,66.63,0.635,32.81,65.83,1146,74.41,4,0
M01505,Plant_C,75.88,0.688,45.79,41.62,1960,54.94,3,0
M01506,Plant_C,81.32,1.127,47.3,69.46,2437,83.88,3,0
M01507,Plant_D,75.45,0.721,22.12,67.36,2714,78.14,3,0
M01508,Plant_B,77.81,0.688,37.62,50.9,1063,93.15,5,0
M01509,Plant_D,79.09,0.778,28.79,63.24,937,80.46,1,0
M01510,Plant_D,79.19,0.889,33.01,62.57,2558,78.7,4,0
M01511,Plant_C,80.52,0.307,37.47,67.04,1682,72.04,4,0
M01512,Plant_C,69.39,1.021,33.3,49.22,981,73.14,5,0
M01513,Plant_A,72.83,0.636,36.84,53.97,523,97.72,3,0
M01514,Plant_A,67.15,0.272,40.38,65.95,2302,56.92,2,0
M01515,Plant_D,89.78,0.986,37.36,63.36,2298,72.31,3,0
M01516,Plant_B,58.94,0.577,29.83,51.8,311,82.79,1,0
M01517,Plant_C,91.54,0.3,29.97,65.37,1315,71.65,5,0
M01518,Plant_C,93.86,0.834,23.48,41.41,980,64.16,2,1
M01519,Plant_D,76.98,1.08,28.17,63.46,854,64.37,4,1
M01520,Plant_A,53.97,1.088,50.7,46.2,1221,61.68,1,0
M01521,Plant_B,76.39,1.158,28.66,48.58,2688,67.2,1,0
M01522,Plant_A,79.36,1.068,25.45,54.8,800,93.58,5,0
M01523,Plant_A,69.89,0.202,37.56,53.49,2319,75.26,2,0
M01524,Plant_A,74.85,0.58,34.12,55.62,470,62.01,3,0
M01525,Plant_A,95.3,1.019,33.44,56.34,1832,69.23,3,0
M01526,Plant_C,86.65,0.566,46.27,49.95,1263,55.29,0,0
M01527,Plant_C,70.75,0.802,39.39,45.26,1012,95.2,2,0
M01528,Plant_A,64.02,0.806,30.76,63.05,1928,70.41,3,0
M01529,Plant_B,76.73,0.565,31.6,52.0,901,99.02,1,0
M01530,Plant_D,77.87,1.104,30.98,55.18,2403,67.38,5,1
M01531,Plant_B,84.96,0.703,42.0,59.34,1089,91.82,3,0
M01532,Plant_B,74.65,0.665,32.53,67.29,775,62.82,5,0
M01533,Plant_B,85.11,1.198,20.65,61.23,515,53.81,3,0
M01534,Plant_A,99.35,0.694,34.61,41.36,2476,51.59,5,0
M01535,Plant_C,88.16,0.378,22.7,65.16,1262,80.31,1,0
M01536,Plant_B,79.52,0.713,52.47,69.68,1061,65.58,2,0
M01537,Plant_A,78.17,1.014,27.27,54.17,2971,72.18,0,0
M01538,Plant_B,76.43,0.977,33.71,69.09,1720,90.93,5,0
M01539,Plant_B,91.81,0.989,37.07,56.42,1635,62.41,3,0
M01540,Plant_A,73.73,0.908,32.69,53.79,348,65.43,5,0
M01541,Plant_C,80.45,0.454,32.68,49.94,1986,92.27,5,1
M01542,Plant_C,80.51,1.062,38.37,59.73,2892,74.64,3,0
M01543,Plant_D,74.98,1.093,47.21,46.89,2455,91.38,3,1
M01544,Plant_A,66.28,0.394,41.14,43.15,672,68.72,2,0
M01545,Plant_D,83.23,0.33,46.83,40.82,1908,69.92,1,0
M01546,Plant_D,79.39,1.176,26.63,48.77,897,58.36,1,0
M01547,Plant_D,85.0,1.068,37.54,51.87,1100,95.82,1,1
M01548,Plant_C,74.66,1.093,36.24,56.56,860,94.84,1,0
M01549,Plant_A,92.21,1.086,37.81,48.78,392,99.21,1,1
M01550,Plant_D,71.23,0.742,46.01,69.52,2557,70.12,1,0
M01551,Plant_A,97.12,0.846,33.23,48.75,297,90.93,3,0
M01552,Plant_A,62.52,0.745,31.76,53.23,179,70.75,3,0
M01553,Plant_C,84.35,0.251,39.27,43.1,1508,72.71,1,0
M01554,Plant_D,84.75,0.946,20.77,47.82,236,91.5,1,0
M01555,Plant_D,72.04,0.705,33.11,41.45,312,58.87,2,0
M01556,Plant_A,84.24,0.848,33.93,56.79,1962,61.02,5,0
M01557,Plant_B,92.8,0.703,27.64,62.53,718,65.74,2,0
M01558,Plant_C,57.83,0.692,43.46,45.87,1059,89.41,4,0
M01559,Plant_C,85.03,0.372,26.5,51.04,2313,68.63,3,0
M01560,Plant_C,55.07,0.479,33.91,40.5,2577,67.91,1,0
M01561,Plant_C,70.34,0.359,37.35,65.19,2268,99.94,5,0
M01562,Plant_D,96.29,0.396,45.83,63.4,2478,69.19,3,0
M01563,Plant_D,74.18,1.173,34.92,41.9,1822,62.39,4,0
M01564,Plant_B,68.26,0.353,42.49,50.95,1261,81.16,2,0
M01565,Plant_C,78.02,0.469,40.6,68.66,1989,90.09,4,0
M01566,Plant_C,100.68,0.791,35.99,51.76,2140,53.48,0,0
M01567,Plant_A,61.68,0.81,26.28,55.79,1653,80.94,2,0
M01568,Plant_D,69.49,0.354,23.52,50.66,1199,51.79,3,0
M01569,Plant_C,94.97,0.994,35.85,57.88,2767,76.32,2,0
M01570,Plant_B,98.58,0.985,30.66,69.34,1788,62.85,4,0
M01571,Plant_B,78.97,0.437,42.35,69.93,136,65.33,1,0
M01572,Plant_D,67.61,0.489,40.97,63.24,944,73.35,5,0
M01573,Plant_B,100.96,1.138,33.52,52.13,1781,96.36,4,1
M01574,Plant_B,95.94,1.026,25.74,54.83,2944,85.53,4,0
M01575,Plant_D,86.79,0.898,39.09,50.7,1743,96.84,1,1
M01576,Plant_C,71.88,0.282,26.86,69.57,2433,83.0,5,0
M01577,Plant_C,79.51,0.618,28.93,61.23,1363,50.36,3,0
M01578,Plant_B,78.4,0.759,27.16,53.47,2367,63.28,5,0
M01579,Plant_B,83.31,0.387,33.89,40.36,2143,95.29,3,0
M01580,Plant_C,94.51,0.648,44.36,55.61,315,82.17,2,0
M01581,Plant_D,88.79,0.801,34.96,69.52,780,99.08,4,0
M01582,Plant_B,69.23,0.527,31.45,55.69,2440,57.8,2,0
M01583,Plant_A,93.76,0.981,22.8,45.47,1912,64.84,1,0
M01584,Plant_D,83.13,1.04,39.42,40.66,1607,68.12,0,0
M01585,Plant_B,86.87,0.524,28.76,50.64,2190,66.33,3,0
M01586,Plant_B,94.67,1.039,35.94,67.55,1216,62.6,1,0
M01587,Plant_A,68.88,0.304,32.17,69.9,1392,72.17,3,0
M01588,Plant_A,79.64,1.038,41.71,68.36,1744,82.11,2,0
M01589,Plant_C,74.69,0.353,33.74,61.88,2840,65.56,0,0
M01590,Plant_D,64.32,0.283,34.53,56.74,1338,53.98,5,0
M01591,Plant_D,83.47,0.842,38.89,57.72,1058,85.43,4,1
M01592,Plant_C,105.12,0.672,51.86,56.17,2261,72.95,5,0
M01593,Plant_D,61.6,1.108,42.11,61.21,1248,77.82,3,0
M01594,Plant_D,79.68,0.563,34.29,52.57,2384,72.77,4,0
M01595,Plant_D,86.41,0.487,35.03,60.08,2800,94.52,2,0
M01596,Plant_D,81.23,0.701,30.8,43.65,1928,77.94,3,1
M01597,Plant_D,78.87,0.656,27.4,47.97,257,96.16,5,1
M01598,Plant_A,67.01,0.544,30.58,65.08,1007,75.53,2,0
M01599,Plant_D,82.33,0.894,28.82,67.11,1628,64.63,4,1
M01600,Plant_A,72.43,0.96,40.23,56.17,1240,67.77,2,0
M01601,Plant_D,58.1,1.053,26.43,40.95,1659,76.11,2,0
M01602,Plant_C,91.95,1.173,45.67,67.81,2207,76.5,2,0
M01603,Plant_B,89.58,0.467,41.02,61.06,2548,84.37,1,0
M01604,Plant_A,80.52,0.916,35.16,52.42,1997,61.22,1,0
M01605,Plant_D,82.29,0.594,35.0,57.95,927,82.94,3,0
M01606,Plant_C,90.74,0.877,30.54,52.89,1900,88.93,2,0
M01607,Plant_B,82.24,0.676,37.16,53.96,1303,83.83,5,0
M01608,Plant_A,89.04,1.194,43.7,66.6,2623,74.09,2,1
M01609,Plant_B,77.03,0.929,29.37,44.83,2802,99.58,2,0
M01610,Plant_C,93.12,1.152,22.73,43.11,944,70.24,1,0
M01611,Plant_A,83.21,1.035,40.63,40.08,1368,55.33,4,1
M01612,Plant_B,81.94,1.103,37.59,49.42,737,91.08,2,0
M01613,Plant_D,67.3,1.014,26.04,44.42,748,60.61,0,0
M01614,Plant_A,82.87,0.659,29.13,46.6,2360,85.66,3,0
M01615,Plant_B,71.68,0.452,28.13,40.34,1729,58.95,1,0
M01616,Plant_C,73.62,0.57,29.2,46.82,1089,50.84,4,0
M01617,Plant_C,71.85,0.22,32.41,49.98,903,57.99,0,0
M01618,Plant_A,69.34,0.724,32.87,40.95,227,68.85,2,0
M01619,Plant_B,101.25,0.705,29.79,58.24,1051,55.33,5,0
M01620,Plant_A,93.31,0.725,28.93,57.06,2364,59.88,5,0
M01621,Plant_A,99.2,1.174,33.17,42.91,2858,88.23,1,0
M01622,Plant_B,67.77,1.111,36.34,57.85,119,88.49,2,0
M01623,Plant_B,80.71,0.362,32.47,69.96,1881,90.87,3,0
M01624,Plant_D,67.06,0.569,44.27,68.33,774,92.06,1,0
M01625,Plant_B,73.04,0.624,39.06,40.08,2861,71.02,0,1
M01626,Plant_C,70.82,0.561,22.27,63.86,838,93.38,5,0
M01627,Plant_A,92.4,0.998,39.19,50.61,656,76.3,4,0
M01628,Plant_A,76.04,0.724,39.84,41.91,2344,73.53,4,1
M01629,Plant_C,90.68,0.772,31.52,48.88,2825,85.93,3,0
M01630,Plant_B,86.04,1.053,23.04,49.65,603,60.69,4,0
M01631,Plant_C,103.04,1.006,35.06,55.7,1370,89.47,4,1
M01632,Plant_C,65.21,0.332,34.94,59.83,837,71.47,3,0
M01633,Plant_D,92.59,0.914,26.03,62.47,891,56.36,5,0
M01634,Plant_C,91.46,0.635,23.39,47.38,1470,55.97,0,0
M01635,Plant_A,70.27,0.495,34.3,49.65,296,58.25,1,0
M01636,Plant_C,90.07,0.25,33.14,49.25,1230,94.53,5,0
M01637,Plant_A,83.36,0.687,31.66,50.88,2928,99.55,1,0
M01638,Plant_A,77.73,0.555,34.33,69.99,843,67.85,3,0
M01639,Plant_A,71.76,0.452,26.18,63.34,1736,64.61,5,0
M01640,Plant_B,72.81,0.895,31.52,69.25,1283,60.94,2,0
M01641,Plant_D,100.5,0.969,39.27,60.79,2569,91.19,3,0
M01642,Plant_A,80.01,0.445,32.2,52.19,1730,60.46,3,0
M01643,Plant_A,87.82,0.249,21.62,51.69,2051,96.2,3,1
M01644,Plant_B,72.09,1.049,31.22,54.66,2138,83.37,3,0
M01645,Plant_A,72.2,0.21,26.44,52.51,1436,94.86,4,0
M01646,Plant_C,90.82,1.137,37.14,64.85,2579,77.7,4,0
M01647,Plant_C,66.5,0.828,37.55,53.95,1025,84.53,5,0
M01648,Plant_D,75.85,0.522,21.73,48.87,334,80.97,0,0
M01649,Plant_A,80.34,0.446,41.07,63.25,2474,91.56,3,0
M01650,Plant_B,81.11,0.209,26.1,65.63,578,91.79,1,0
M01651,Plant_C,78.21,0.435,47.47,52.61,2575,79.49,2,0
M01652,Plant_B,83.96,0.338,34.61,60.03,765,81.63,4,0
M01653,Plant_B,86.93,0.812,25.03,41.76,1223,96.09,1,0
M01654,Plant_C,87.35,0.367,25.86,55.88,1487,96.49,4,0
M01655,Plant_B,70.14,0.729,37.78,41.35,741,83.21,5,1
M01656,Plant_C,77.16,0.79,31.87,40.88,2958,50.39,0,0
M01657,Plant_B,91.95,0.498,34.23,58.39,1616,55.22,2,0
M01658,Plant_C,88.95,0.235,47.9,49.1,674,92.9,4,0
M01659,Plant_A,66.27,0.237,29.41,62.28,1821,54.24,2,0
M01660,Plant_D,83.51,0.226,35.48,66.88,1118,60.68,2,0
M01661,Plant_C,60.22,0.939,46.36,44.18,1427,61.53,5,0
M01662,Plant_C,80.47,0.518,37.16,61.74,2950,80.01,1,0
M01663,Plant_D,98.98,0.996,22.15,55.44,499,78.83,4,0
M01664,Plant_C,70.52,0.632,39.04,43.36,694,64.47,2,0
M01665,Plant_C,71.66,0.653,25.7,59.55,1556,60.38,5,0
M01666,Plant_B,87.64,0.713,46.25,58.28,1695,88.23,3,0
M01667,Plant_D,64.57,0.913,28.42,55.47,216,96.77,2,0
M01668,Plant_A,73.67,0.474,58.76,67.79,482,52.64,2,0
M01669,Plant_C,85.96,0.322,46.74,55.63,958,56.66,4,1
M01670,Plant_D,73.66,0.756,28.63,69.72,2229,82.11,3,0
M01671,Plant_B,77.64,0.527,35.16,55.28,1950,90.22,2,0
M01672,Plant_A,87.44,0.642,41.03,43.48,931,89.56,4,0
M01673,Plant_D,84.22,0.847,41.27,54.11,972,85.98,4,0
M01674,Plant_A,82.67,0.694,38.54,45.47,2800,94.37,5,0
M01675,Plant_A,76.61,0.82,45.02,57.91,2881,60.87,2,1
M01676,Plant_A,83.7,0.744,34.02,60.79,2217,55.36,0,0
M01677,Plant_C,78.76,0.94,32.07,54.05,486,80.77,0,0
M01678,Plant_C,84.58,0.906,32.23,42.93,2106,91.11,1,0
M01679,Plant_B,75.03,0.734,41.87,54.06,2671,79.1,0,0
M01680,Plant_B,78.17,0.879,37.92,42.44,396,98.15,0,0
M01681,Plant_D,70.1,1.074,37.33,60.46,2764,89.78,4,1
M01682,Plant_B,79.65,0.632,41.36,63.71,818,85.04,4,0
M01683,Plant_A,71.89,0.613,18.59,68.87,1698,53.01,5,0
M01684,Plant_A,68.86,0.964,37.48,44.46,2325,55.39,2,0
M01685,Plant_C,82.59,0.783,36.75,55.97,2066,89.24,2,0
M01686,Plant_A,82.13,0.271,48.35,57.03,1282,59.91,4,0
M01687,Plant_D,87.83,1.092,22.77,67.67,110,51.44,2,0
M01688,Plant_A,75.69,0.231,47.46,58.82,884,95.54,4,0
M01689,Plant_A,84.08,0.948,35.6,44.37,510,94.54,0,0
M01690,Plant_D,85.51,0.959,38.91,53.09,2754,60.92,2,0
M01691,Plant_B,84.45,1.153,48.41,59.64,2302,89.01,0,0
M01692,Plant_B,71.74,0.254,39.49,61.01,1329,52.4,1,0
M01693,Plant_D,81.49,0.797,38.2,65.89,698,64.25,5,0
M01694,Plant_C,83.64,0.628,36.94,45.42,923,81.18,5,1
M01695,Plant_A,80.07,0.531,31.13,68.55,2497,88.16,2,0
M01696,Plant_D,59.14,0.29,34.77,41.77,1221,50.52,4,0
M01697,Plant_A,81.6,0.763,29.28,69.51,118,66.31,5,0
M01698,Plant_C,102.13,0.679,34.64,65.73,412,60.72,4,0
M01699,Plant_A,76.4,0.305,16.31,59.81,2675,99.94,5,0
M01700,Plant_D,72.72,0.812,38.43,62.05,2704,83.55,1,1
M01701,Plant_A,83.73,0.938,34.03,42.18,2592,70.28,4,0
M01702,Plant_B,83.12,0.967,32.31,41.24,2045,53.78,0,0
M01703,Plant_C,91.93,1.105,36.76,43.05,330,79.93,4,0
M01704,Plant_C,67.42,0.609,23.53,42.62,2772,82.09,1,0
M01705,Plant_C,87.31,1.153,50.43,56.42,2506,90.82,3,1
M01706,Plant_D,85.9,1.065,34.18,46.46,143,64.43,3,1
M01707,Plant_C,78.58,0.497,33.83,65.81,2370,99.07,0,0
M01708,Plant_B,83.39,0.359,27.28,53.37,1388,71.97,3,0
M01709,Plant_D,90.29,0.635,35.19,60.87,2418,64.8,4,0
M01710,Plant_B,88.72,0.602,46.1,59.59,2359,67.42,1,0
M01711,Plant_A,68.57,0.776,43.29,49.6,1619,75.98,5,1
M01712,Plant_A,88.2,0.783,41.84,47.3,1510,96.84,0,0
M01713,Plant_A,79.35,0.95,39.37,50.27,2394,86.76,3,0
M01714,Plant_A,80.73,0.71,32.13,63.9,920,78.86,4,0
M01715,Plant_B,80.73,0.305,23.4,57.59,2219,58.14,5,0
M01716,Plant_D,78.5,1.058,33.39,47.61,2442,57.47,5,1
M01717,Plant_D,91.92,0.51,33.11,64.54,270,75.11,4,0
M01718,Plant_C,79.16,1.171,43.39,41.64,345,86.44,2,0
M01719,Plant_B,68.8,0.318,37.48,60.98,1264,87.55,2,0
M01720,Plant_A,76.06,1.158,47.9,53.17,1739,61.3,1,0
M01721,Plant_B,81.79,0.291,44.58,61.94,716,55.0,0,0
M01722,Plant_C,92.29,0.431,31.35,67.82,339,69.22,3,0
M01723,Plant_C,86.03,0.247,20.64,62.5,2056,95.91,3,0
M01724,Plant_B,71.49,0.905,46.08,53.26,2458,77.27,4,0
M01725,Plant_B,104.85,1.05,45.88,44.53,1539,66.0,3,1
M01726,Plant_B,82.65,0.634,24.07,64.19,497,66.18,1,0
M01727,Plant_D,92.75,1.129,47.07,53.82,1956,56.6,2,0
M01728,Plant_A,78.48,0.79,38.06,42.26,1022,73.66,4,1
M01729,Plant_B,85.33,0.83,36.29,61.57,891,89.57,0,0
M01730,Plant_B,88.39,1.045,47.92,48.76,2006,98.43,4,1
M01731,Plant_B,92.18,0.497,45.76,41.47,2004,75.08,3,0
M01732,Plant_C,90.57,0.554,40.21,67.08,2169,58.36,1,0
M01733,Plant_C,88.72,1.106,38.79,54.49,912,84.15,0,1
M01734,Plant_D,76.85,1.101,39.93,48.43,1003,87.84,4,1
M01735,Plant_A,74.28,1.176,31.8,61.49,1830,53.58,3,1
M01736,Plant_D,83.33,1.102,34.56,66.58,931,92.51,4,0
M01737,Plant_A,89.33,0.327,27.78,40.01,1494,91.47,0,0
M01738,Plant_C,77.77,1.024,32.34,60.64,2066,73.63,3,0
M01739,Plant_C,90.65,0.61,32.07,63.01,1144,78.02,2,0
M01740,Plant_C,94.53,1.191,29.92,46.3,2654,85.67,5,1
M01741,Plant_D,70.84,0.672,36.09,54.69,2307,83.84,0,0
M01742,Plant_B,71.63,0.754,32.41,42.68,843,50.83,2,0
M01743,Plant_B,78.6,0.73,39.02,62.4,912,56.12,2,0
M01744,Plant_C,83.08,0.522,22.02,65.42,1679,58.13,3,0
M01745,Plant_B,74.75,0.275,34.09,43.25,1475,87.78,4,0
M01746,Plant_B,93.52,1.096,36.05,64.49,2327,72.0,4,1
M01747,Plant_D,84.24,1.003,32.51,63.15,1750,77.28,1,0
M01748,Plant_A,80.39,0.34,33.62,50.41,2360,88.63,0,0
M01749,Plant_C,65.64,0.977,22.32,60.71,629,67.05,0,0
M01750,Plant_C,66.84,0.826,37.85,40.0,1518,87.44,3,1
M01751,Plant_D,82.81,0.609,40.18,67.95,2174,72.11,3,0
M01752,Plant_D,58.67,0.454,38.95,56.51,1038,68.86,1,0
M01753,Plant_B,90.13,1.06,43.31,58.61,2585,66.65,1,1
M01754,Plant_C,78.42,0.9,36.61,59.94,384,98.25,2,0
M01755,Plant_A,112.43,0.748,38.83,56.84,2808,88.6,5,0
M01756,Plant_D,103.08,0.81,36.25,65.7,1920,51.01,1,0
M01757,Plant_A,78.19,0.291,40.5,58.29,748,97.87,4,0
M01758,Plant_A,78.94,0.674,22.38,67.23,288,88.77,2,0
M01759,Plant_C,89.96,0.394,27.85,57.47,1825,57.46,5,1
M01760,Plant_C,97.03,0.408,47.7,45.13,1322,53.82,1,0
M01761,Plant_D,63.62,0.861,15.32,67.41,1225,65.41,5,0
M01762,Plant_C,62.14,1.111,33.88,60.45,578,81.21,4,0
M01763,Plant_C,73.78,0.604,44.38,60.98,2750,80.83,4,1
M01764,Plant_C,85.83,0.408,34.25,69.56,2143,63.79,2,0
M01765,Plant_A,84.97,0.849,31.76,42.26,2125,72.28,2,0
M01766,Plant_D,90.7,1.071,36.04,52.86,616,60.59,4,0
M01767,Plant_B,68.0,0.948,32.18,47.17,1988,52.53,3,0
M01768,Plant_A,56.84,1.069,35.25,58.91,1650,75.85,2,0
M01769,Plant_C,88.58,0.737,29.53,64.2,1640,67.35,0,0
M01770,Plant_A,71.72,0.952,43.87,68.99,2377,77.14,3,0
M01771,Plant_C,59.82,0.34,46.39,53.64,1237,97.33,0,0
M01772,Plant_C,81.45,0.548,33.93,63.59,1639,57.17,5,0
M01773,Plant_A,87.93,0.59,23.91,67.51,1848,50.1,5,0
M01774,Plant_D,78.78,0.711,30.81,60.5,2906,53.84,5,1
M01775,Plant_C,75.42,1.129,33.53,47.28,133,73.14,1,1
M01776,Plant_D,78.41,1.074,39.04,58.24,395,85.35,2,0
M01777,Plant_B,76.29,0.335,26.94,69.1,2600,79.04,2,0
M01778,Plant_C,66.52,0.373,28.85,69.63,1529,74.74,4,0
M01779,Plant_D,72.85,0.558,39.09,59.27,1250,67.7,2,1
M01780,Plant_D,85.21,0.491,42.51,66.61,2289,65.5,5,0
M01781,Plant_B,83.22,0.815,30.03,46.01,2087,68.81,0,0
M01782,Plant_D,81.68,1.103,24.33,47.38,747,80.58,3,0
M01783,Plant_D,70.05,1.162,61.27,68.59,2275,58.39,1,0
M01784,Plant_B,78.18,0.854,41.27,44.06,2982,88.57,3,1
M01785,Plant_C,58.23,1.038,32.86,45.73,1809,78.76,0,0
M01786,Plant_D,81.78,0.725,41.95,52.62,2877,63.46,1,0
M01787,Plant_D,94.29,0.408,34.0,57.69,1647,75.06,4,0
M01788,Plant_D,65.26,0.725,41.94,58.11,562,98.14,2,0
M01789,Plant_A,74.14,0.755,36.28,48.76,2711,51.02,2,0
M01790,Plant_B,83.29,0.942,35.73,67.62,1309,59.98,4,0
M01791,Plant_A,92.53,0.42,34.09,67.45,613,72.42,0,0
M01792,Plant_B,75.52,0.568,23.42,51.76,100,81.92,4,0
M01793,Plant_C,73.08,0.564,50.5,53.03,1362,60.61,5,0
M01794,Plant_C,60.31,1.159,27.47,61.07,1178,96.57,0,0
M01795,Plant_D,81.03,0.644,24.12,59.89,1571,82.13,1,1
M01796,Plant_B,100.42,0.955,33.3,51.47,437,93.87,3,0
M01797,Plant_C,82.77,0.951,27.31,52.43,2965,66.47,3,0
M01798,Plant_B,79.78,0.466,34.59,50.44,1227,91.45,4,0
M01799,Plant_C,83.22,0.772,40.5,47.06,2492,68.91,2,0
M01800,Plant_A,79.89,1.094,42.96,53.74,1076,62.64,4,0
M01801,Plant_C,71.87,0.675,41.52,60.59,982,95.58,2,0
M01802,Plant_A,88.23,1.145,32.55,62.26,2345,54.61,4,1
M01803,Plant_C,82.26,0.414,35.4,63.37,1137,97.14,4,0
M01804,Plant_D,80.18,0.274,38.26,51.24,1803,72.93,3,0
M01805,Plant_A,70.25,1.091,20.94,62.94,971,99.63,5,0
M01806,Plant_C,93.04,1.048,39.56,40.2,2689,76.98,2,0
M01807,Plant_D,86.65,1.193,23.34,54.31,556,87.87,5,1
M01808,Plant_A,74.47,0.879,51.32,63.82,1649,50.35,5,0
M01809,Plant_D,90.02,1.137,31.76,58.9,2897,74.83,5,0
M01810,Plant_B,75.02,1.027,33.52,54.22,465,86.87,3,0
M01811,Plant_B,72.18,1.044,28.84,59.34,2548,89.14,5,0
M01812,Plant_A,72.4,0.769,29.96,67.21,2721,57.9,2,0
M01813,Plant_C,62.29,0.582,53.19,56.99,2629,70.95,1,0
M01814,Plant_A,84.72,1.135,42.52,63.99,2257,70.95,5,1
M01815,Plant_D,61.69,0.632,22.61,69.42,2553,55.18,5,0
M01816,Plant_C,67.72,0.739,47.03,61.17,2456,72.15,1,0
M01817,Plant_B,59.24,0.646,44.55,57.2,259,90.35,5,0
M01818,Plant_C,79.14,0.765,32.75,41.12,943,65.01,1,0
M01819,Plant_B,78.5,0.671,37.45,51.23,2202,71.63,0,1
M01820,Plant_C,76.73,0.248,34.88,56.96,2908,98.05,3,0
M01821,Plant_C,69.57,1.082,50.78,63.92,2099,51.59,3,0
M01822,Plant_C,68.28,0.644,28.63,53.14,2403,79.58,1,0
M01823,Plant_D,84.64,0.789,36.17,68.8,2681,87.17,4,0
M01824,Plant_D,74.49,0.339,31.57,48.15,2569,88.04,3,0
M01825,Plant_A,83.16,0.203,23.54,62.34,1738,85.8,2,1
M01826,Plant_A,71.15,0.445,52.53,52.57,2960,86.32,3,0
M01827,Plant_B,81.81,0.905,25.55,54.58,2411,52.95,3,1
M01828,Plant_D,93.03,0.299,36.76,64.08,2895,76.71,2,0
M01829,Plant_B,85.86,1.109,21.07,48.89,2980,89.15,1,1
M01830,Plant_A,75.88,0.415,31.81,42.9,332,54.7,1,0
M01831,Plant_B,82.57,0.405,38.38,55.61,2827,50.6,2,0
M01832,Plant_A,77.59,0.382,28.4,55.86,332,90.73,3,0
M01833,Plant_D,80.08,0.214,39.69,63.92,657,85.61,5,0
M01834,Plant_C,76.74,0.972,32.85,69.05,2828,70.61,3,0
M01835,Plant_D,78.36,1.075,44.28,41.66,2049,97.02,1,0
M01836,Plant_B,82.12,0.814,45.89,57.75,1559,88.33,5,0
M01837,Plant_B,70.07,0.388,30.31,60.44,434,98.39,0,0
M01838,Plant_D,69.84,0.485,35.61,69.57,2551,96.47,1,0
M01839,Plant_D,66.11,0.676,36.47,68.28,355,74.06,2,0
M01840,Plant_A,64.0,1.154,39.95,61.37,1189,87.74,5,1
M01841,Plant_B,67.83,0.447,35.12,55.65,871,83.46,0,0
M01842,Plant_B,81.59,0.932,36.52,44.85,1045,90.57,0,0
M01843,Plant_D,71.07,0.639,33.05,51.53,1211,89.38,2,0
M01844,Plant_C,85.14,0.498,35.92,57.55,410,57.66,5,0
M01845,Plant_B,80.35,0.656,45.38,61.76,1694,61.69,4,0
M01846,Plant_C,60.31,0.271,40.17,59.06,2829,63.29,1,0
M01847,Plant_D,86.55,0.999,40.61,61.42,1381,90.92,3,1
M01848,Plant_D,88.11,0.443,40.78,52.87,1681,90.54,5,1
M01849,Plant_A,70.06,0.925,33.77,61.83,2276,74.77,1,1
M01850,Plant_B,84.2,0.268,37.55,44.31,2928,79.04,2,0
M01851,Plant_C,71.44,1.155,26.32,44.88,2473,91.35,3,0
M01852,Plant_A,80.98,0.393,45.15,44.88,889,65.63,4,0
M01853,Plant_B,67.36,1.083,12.74,66.73,2164,52.51,2,0
M01854,Plant_A,62.07,1.009,34.3,42.28,2846,74.13,1,0
M01855,Plant_D,76.17,1.168,44.13,64.05,441,95.69,0,0
M01856,Plant_B,78.76,0.678,24.09,47.01,1102,89.52,2,0
